no,ranking,bookname,authors,publisher,publication_year,isbn13,addition_symbol,vol,class_no,class_nm,bookImageURL,bookDtlUrl,loan_count
1001,999,웃소,원작: 웃소 ;그림: 박강호,미래엔,2021,9791168418189,77810,9,810,문학 > 한국문학 > 한국문학,https://image.aladin.co.kr/product/33948/98/cover200/k252930237_1.jpg,https://data4library.kr/bookV?seq=6875974,1026
1002,999,새들이 남쪽으로 가는 날 :리사 리드센 소설 ,지은이: 리사 리드센 ;옮긴이: 손화수,책읽어주는남자,2024,9791193937372,03850,,859.7,문학 > 독일문학 > 기타 게르만 문학,https://image.aladin.co.kr/product/35276/47/cover200/k442934552_1.jpg,https://data4library.kr/bookV?seq=6980007,1026
1003,1003,기사단장 죽이기 :무라카미 하루키 장편소설 ,지은이: 무라카미 하루키 ;옮긴이: 홍은주,문학동네,2017,9788954646123,04830,1,833.6,문학 > 일본문학 > 소설,http://image.aladin.co.kr/product/16750/96/cover/k282534566_2.jpg,https://data4library.kr/bookV?seq=3467245,1025
1004,1004,나의 폴라 일지 :김금희 산문 ,지은이: 김금희,한겨레엔,2025,9791172132057,03810,,814.7,문학 > 한국문학 > 수필,https://image.aladin.co.kr/product/35579/67/cover200/k742036792_3.jpg,https://data4library.kr/bookV?seq=7004871,1023
1005,1005,브레드이발소 =Bread barbershop,원작·그림: 몬스터스튜디오,한솔수북,2020,9791170289425,77810,6,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/29131/62/cover/k922837466_1.jpg,https://data4library.kr/bookV?seq=6428920,1022
1006,1006,설민석의 삼국지 대모험,원작: 나관중 ;만화: 스튜디오 담,Dankkum i(단꿈아이),2021,9791191496185,77820,7,823.5,문학 > 중국문학 > 소설,https://image.aladin.co.kr/product/29507/20/cover/k432837147_1.jpg,https://data4library.kr/bookV?seq=6467177,1021
1007,1007,퀸의 대각선 :베르나르 베르베르 장편소설 ,지은이: 베르나르 베르베르 ;옮긴이: 전미연,열린책들,2024,9788932924397,04860,1,863,문학 > 프랑스문학 > 소설,https://image.aladin.co.kr/product/34121/41/cover200/8932924392_1.jpg,https://data4library.kr/bookV?seq=6890221,1020
1008,1008,엉덩이탐정 :뿡뿡 쪼그만 서장의 대위기!? ,트롤 글·그림 ;전경아 옮김,문학수첩리틀북,2017,9788959762088,77830,3,833.6,문학 > 일본문학 > 소설,http://image.aladin.co.kr/product/10820/1/cover/8959762083_1.jpg,https://data4library.kr/bookV?seq=3433852,1018
1009,1009,이상한 엄마 :백희나 그림책 ,백희나,스토리보울,2024,9791198610645,77810,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/33894/20/cover200/k312930726_1.jpg,https://data4library.kr/bookV?seq=6872684,1016
1010,1010,이게 정말 나일까? ,요시타케 신스케 글·그림 ;김소연 옮김,김영사,2015,9788934971634,77830,,833.6,문학 > 일본문학 > 소설,https://bookthumb-phinf.pstatic.net/cover/095/870/09587075.jpg?type=m1&udate=20180214,https://data4library.kr/bookV?seq=2880234,1015
1011,1011,여자 없는 남자들 :무라카미 하루키 소설 ,지은이: 무라카미 하루키 ;옮긴이: 양윤옥,문학동네,2014,9788954625586,03830,,833.6,문학 > 일본문학 > 소설,https://bookthumb-phinf.pstatic.net/cover/080/089/08008947.jpg?type=m1&udate=20180314,https://data4library.kr/bookV?seq=2331294,1014
1012,1012,에블린 휴고의 일곱 남편 ,테일러 젠킨스 레이드 지음 ;박미경 옮김,에스알제이,2023,9791188102235,03840,,843.6,문학 > 영미문학 > 소설,https://image.aladin.co.kr/product/31792/29/cover/k442833114_1.jpg,https://data4library.kr/bookV?seq=6702798,1013
1013,1013,미키7 :에드워드 애슈턴 SF 장편소설 ,지은이: 에드워드 애슈턴 ;옮긴이: 진서희,황금가지,2023,9791170523376,04840,,843.6,문학 > 영미문학 > 소설,https://image.aladin.co.kr/product/32956/71/cover/k832936243_1.jpg,https://data4library.kr/bookV?seq=6798655,1012
1014,1013,"말하지 않으면 인생은 바뀌지 않는다 :세계 최고의 커뮤니케이션 코치, 샘 혼의 더 이상 물러서지 않는 단호한 대화법 ",샘 혼 지음 ;서은경 옮김,서삼독,2024,9791193904046,03190,,802.56,"문학 > 문학 > 문장작법, 수사학",https://image.aladin.co.kr/product/33915/71/cover200/k982930028_1.jpg,https://data4library.kr/bookV?seq=6874237,1012
1015,1015,초밥이 빙글빙글 ,구도 노리코 글·그림 ;윤수정 옮김,책읽는곰,2016,9791158360245,77830,,833.6,문학 > 일본문학 > 소설,https://bookthumb-phinf.pstatic.net/cover/107/864/10786483.jpg?type=m1&udate=20160819,https://data4library.kr/bookV?seq=3200250,1011
1016,1015,백설기 공주 :박소영 그림책 ,박소영,책읽는곰,2024,9791158364618,77810,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/33855/67/cover200/k382930207_1.jpg,https://data4library.kr/bookV?seq=6869715,1011
1017,1015,기록하기로 했습니다 :잊지 않으려고 시작한 매일의 습관 ,김신지 지음,휴머니스트출판그룹,2021,9791160805390,03810,,818,문학 > 한국문학 > 르포르타주 및 기타,https://image.aladin.co.kr/product/25967/85/cover/k532738184_2.jpg,https://data4library.kr/bookV?seq=5853181,1011
1018,1015,구원의 날 :정해연 장편소설 ,지은이: 정해연,시공사,2021,9791165794156,03810,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/26295/41/cover/k392738791_1.jpg,https://data4library.kr/bookV?seq=5856574,1011
1019,1019,꿀벌의 예언 :베르나르 베르베르 장편소설 ,지은이: 베르나르 베르베르 ;옮긴이: 전미연,열린책들,2023,9788932923413,04860,1,863,문학 > 프랑스문학 > 소설,https://image.aladin.co.kr/product/31877/64/cover/8932923418_2.jpg,https://data4library.kr/bookV?seq=6710990,1009
1020,1019,가장 나쁜 일 :김보현 장편소설 ,지은이: 김보현,민음사,2022,9788937473371,04810,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/29820/55/cover/8937473372_1.jpg,https://data4library.kr/bookV?seq=6520471,1009
1021,1019,순도 100퍼센트의 휴식 :박상영 에세이 ,지은이: 박상영,인플루엔셜,2023,9791168341128,03810,,814.7,문학 > 한국문학 > 수필,https://image.aladin.co.kr/product/31930/23/cover/k192833953_1.jpg,https://data4library.kr/bookV?seq=6716543,1009
1022,1019,한석준의 대화의 기술 :어느 누구와도 불편하지 않은 대화법 ,한석준 지음,인플루엔셜,2024,9791168342354,03190,,802.56,"문학 > 문학 > 문장작법, 수사학",https://image.aladin.co.kr/product/35090/55/cover200/k052934494_1.jpg,https://data4library.kr/bookV?seq=6968985,1009
1023,1023,(엉뚱한 기자) 김방구,주봄 글 ;한승무 그림,비룡소,2023,9788949168036,74800,2,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/31937/8/cover/8949168030_1.jpg,https://data4library.kr/bookV?seq=6717468,1007
1024,1024,풀잎 국수 ,글·그림: 백유연,웅진씽크빅,2020,9788901244617,74810,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/24929/32/cover/8901244616_1.jpg,https://data4library.kr/bookV?seq=5742033,1006
1025,1024,"어느 날, 노비가 되었다","글: 지은지,그림: 유영근",지학사,2022,9791162041314,74810,1,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/30678/26/cover/k082830138_1.jpg,https://data4library.kr/bookV?seq=6607472,1006
1026,1024,사바삼사라 서 :J. 김보영 장편소설 ,지은이: J. 김보영,디플롯,2024,9791193591192,04810,1,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/34849/82/cover200/k332933744_1.jpg,https://data4library.kr/bookV?seq=6955943,1006
1027,1027,나는 정말 어디에 있는 걸까 ,요시타케 신스케 글·그림 ;권남희 옮김,주니어김영사,2023,9788934940821,77830,,833.6,문학 > 일본문학 > 소설,https://shopping-phinf.pstatic.net/main_4229606/42296064623.20230829092633.jpg,https://data4library.kr/bookV?seq=6756041,1005
1028,1027,(전설의 모험왕) 엉덩이 댄디 :the young,원작·감수: 트롤 ;옮긴이: 김정화,미래엔,2021,9791168417885,77830,7,830,문학 > 일본문학 > 일본문학,https://image.aladin.co.kr/product/33837/63/cover200/k042930998_1.jpg,https://data4library.kr/bookV?seq=6865140,1005
1029,1029,오싹오싹 당근! ,에런 레이놀즈 글 ;홍연미 옮김,알에이치코리아,2023,9788925577340,77840,,843,문학 > 영미문학 > 소설,https://image.aladin.co.kr/product/30836/4/cover/8925577348_1.jpg,https://data4library.kr/bookV?seq=6619720,1004
1030,1029,그녀를 지키다 :장바티스트 앙드레아 장편소설 ,지은이: 장바티스트 앙드레아 ;옮긴이: 정혜용,열린책들,2025,9788932924984,03860,,863,문학 > 프랑스문학 > 소설,https://image.aladin.co.kr/product/36072/76/cover200/8932924988_1.jpg,https://data4library.kr/bookV?seq=7031287,1004
1031,1029,엄마는 회사에서 내 생각 해? ,김영진 글·그림,길벗어린이,2014,9788955823066,77810,,813.7,문학 > 한국문학 > 소설,http://image.aladin.co.kr/product/4883/74/cover/8955823061_1.jpg,https://data4library.kr/bookV?seq=2430942,1004
1032,1029,해리포터 :비밀의 방 ,J.K. 롤링 지음 ;강동혁 옮김,문학수첩,2019,9788983927651,04840,22,843.5,문학 > 영미문학 > 소설,https://image.aladin.co.kr/product/21574/18/cover/8983927658_2.jpg,https://data4library.kr/bookV?seq=5529764,1004
1033,1029,설민석의 삼국지 대모험,원작: 나관중 ;만화: 스튜디오 담,Dankkum i(단꿈아이),2021,9791191496635,77820,9,823.5,문학 > 중국문학 > 소설,https://image.aladin.co.kr/product/30313/45/cover/k412839037_1.jpg,https://data4library.kr/bookV?seq=6574587,1004
1034,1029,씨 유 어게인 =김지윤 장편소설 /See you again ,지은이: 김지윤,클레이하우스,2024,9791193235195,03810,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/34085/60/cover200/k802931086_1.jpg,https://data4library.kr/bookV?seq=6889177,1004
1035,1035,이게 정말 뭘까? ,요시타케 신스케 글·그림 ;김정화 옮김,김영사,2020,9788934991922,77830,,833.6,문학 > 일본문학 > 소설,https://image.aladin.co.kr/product/24790/62/cover/8934991925_1.jpg,https://data4library.kr/bookV?seq=5816066,1001
1036,1035,네 기분은 어떤 색깔이니? :최숙희 그림책 ,최숙희,책읽는곰,2023,9791158363925,77810,94,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/30866/85/cover/k882831576_1.jpg,https://data4library.kr/bookV?seq=6622523,1001
1037,1037,우리는 페퍼로니에서 왔어 :김금희 소설집 ,지은이: 김금희,창비,2021,9788936438418,03810,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/27108/88/cover/8936438417_2.jpg,https://data4library.kr/bookV?seq=5972111,1000
1038,1038,멋진 콩 ,조리 존 글 ;김경희 옮김,길벗어린이,2022,9788955826548,74800,,843,문학 > 영미문학 > 소설,https://image.aladin.co.kr/product/29842/86/cover/8955826540_1.jpg,https://data4library.kr/bookV?seq=6528950,999
1039,1038,과자가 되고 싶은 피망 ,이와카미 아이 글 그림 ;고향옥 옮김,길벗스쿨,2019,9791164060306,77830,,833.6,문학 > 일본문학 > 소설,https://image.aladin.co.kr/product/19929/30/cover/k052635740_1.jpg,https://data4library.kr/bookV?seq=5451556,999
1040,1040,내 멋대로 행운 뽑기 ,최은옥 글 ;김무연 그림,김영사,2021,9788934984917,73810,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/27859/64/cover/8934984910_1.jpg,https://data4library.kr/bookV?seq=6087792,998
1041,1040,연이와 버들 도령 ,백희나,책읽는곰,2022,9791158362836,77810,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/28591/8/cover/k132835758_1.jpg,https://data4library.kr/bookV?seq=6372507,998
1042,1042,아빠는 회사에서 내 생각 해? ,김영진 글·그림,길벗어린이,2015,9788955823240,77810,,813.7,문학 > 한국문학 > 소설,http://image.aladin.co.kr/product/5566/9/cover/895582324x_1.jpg,https://data4library.kr/bookV?seq=2619947,997
1043,1042,월든 ,헨리 데이빗 소로우 지음 ;강승영 옮김,은행나무,2011,9788956605418,03840,,844,문학 > 영미문학 > 수필,http://image.aladin.co.kr/product/15652/84/cover/k202533034_1.jpg,https://data4library.kr/bookV?seq=1190242,997
1044,1042,매스커레이드 호텔 =히가시노 게이고 장편소설 /Masquerade hotel ,지은이: 히가시노 게이고 ;옮긴이: 양윤옥,현대문학,2012,9788972756125,03830,,833.6,문학 > 일본문학 > 소설,http://image.aladin.co.kr/product/1849/11/cover/8972756121_1.jpg,https://data4library.kr/bookV?seq=1858227,997
1045,1045,포슬포슬 알밤 운동회 :양승희 그림책 ,글·그림: 양승희,달리,2024,9788959984886,77810,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/34829/50/cover200/8959984884_1.jpg,https://data4library.kr/bookV?seq=6955907,996
1046,1046,검은 집,기시 유스케 지음;이선희 옮김,창해,2004,9788979196184,03830,,833.6,문학 > 일본문학 > 소설,http://image.aladin.co.kr/product/22/43/cover/8979196180_1.gif,https://data4library.kr/bookV?seq=842752,994
1047,1047,쉬는 시간에 똥 싸기 싫어 :김개미 동시집 ,시: 김개미 ;그림: 최미란,토토북,2017,9788964963371,73810,,811.8,문학 > 한국문학 > 시,http://image.aladin.co.kr/product/11189/97/cover/8964963377_1.jpg,https://data4library.kr/bookV?seq=3455463,992
1048,1047,무지개 물고기,마르쿠스 피스터 글.그림;공경희 옮김,시공사,1994,9788972590637,77890,,853,문학 > 독일문학 > 소설,http://image.aladin.co.kr/product/5/16/cover/8972590630_2.jpg,https://data4library.kr/bookV?seq=323198,992
1049,1047,연애의 행방 ,히가시노 게이고 지음 ;양윤옥 옮김,소미미디어,2018,9791161903538,03830,,833.6,문학 > 일본문학 > 소설,http://image.aladin.co.kr/product/13056/2/cover/k532532897_1.jpg,https://data4library.kr/bookV?seq=3692494,992
1050,1047,"(알쏭달쏭 캐치! 티니핑) 치료해 줄게, 삐뽀! ",원작·그림: SAMG ;엮음: 아이휴먼 편집부,휴먼큐브,2023,9791165383503,77810,4,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/31965/99/cover/k732834161_1.jpg,https://data4library.kr/bookV?seq=6723572,992
1051,1051,죽은 왕녀를 위한 파반느 =박민규 장편소설 /Pavane pour une infante défunte ,지은이: 박민규,위즈덤하우스,2009,9788959133918,03810,,813.6,문학 > 한국문학 > 소설,http://image.aladin.co.kr/product/425/98/cover/8959133914_1.jpg,https://data4library.kr/bookV?seq=2320389,991
1052,1051,당근밭 걷기 :안희연 시집 ,지은이: 안희연,문학동네,2024,9791141600778,03810,,811.7,문학 > 한국문학 > 시,https://image.aladin.co.kr/product/34108/36/cover200/k032931283_1.jpg,https://data4library.kr/bookV?seq=6889380,991
1053,1053,친구 사귀기 ,김영진 글·그림,길벗어린이,2018,9788955824476,77810,,813.7,문학 > 한국문학 > 소설,https://bookthumb-phinf.pstatic.net/cover/133/949/13394920.jpg?type=m1&udate=20180308,https://data4library.kr/bookV?seq=3711841,988
1054,1053,수박 ,김영진 글·그림,길벗어린이,2021,9788955826197,74810,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/27477/83/cover/8955826192_1.jpg,https://data4library.kr/bookV?seq=6042253,988
1055,1055,시간의 계곡 :스콧 알렉산더 하워드 장편소설 ,지은이: 스콧 알렉산더 하워드 ;옮긴이: 김보람,다산북스,2025,9791130662596,03840,,843.6,문학 > 영미문학 > 소설,https://image.aladin.co.kr/product/35433/80/cover200/k642035736_2.jpg,https://data4library.kr/bookV?seq=7002855,987
1056,1056,김밥의 탄생 :신유미 그림책 ,글·그림: 신유미,봄개울,2024,9791190689786,77810,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/33884/25/cover200/k112930618_1.jpg,https://data4library.kr/bookV?seq=6872662,985
1057,1057,살인자의 쇼핑몰 :강지영 장편소설 ,지은이: 강지영,자음과모음,2020,9788954442145,03810,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/23178/43/cover/8954442145_1.jpg,https://data4library.kr/bookV?seq=5591724,984
1058,1057,이불 귀신 동동이,김영주 글 ;할미잼 그림,다산북스,2024,9791130651569,74810,1,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/34195/18/cover200/k152931410_1.jpg,https://data4library.kr/bookV?seq=6894878,984
1059,1057,치즈 이야기 :조예은 소설 ,지은이: 조예은,문학동네,2025,9791141602567,03810,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/36890/78/cover200/k672030717_1.jpg,https://data4library.kr/bookV?seq=7103568,984
1060,1057,(우당탕탕 야옹이와) 금빛 마법사 ,구도 노리코 동화 ;윤수정 옮김,책읽는곰,2021,9791158363147,74830,,833.6,문학 > 일본문학 > 소설,https://image.aladin.co.kr/product/29056/91/cover/k042836355_1.jpg,https://data4library.kr/bookV?seq=6420980,984
1061,1057,내게 남은 사랑을 드릴게요 ,"지은이: 이유리,천선란",자이언트북스,2023,9791191824193,03810,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/30935/85/cover/k102831491_1.jpg,https://data4library.kr/bookV?seq=6628494,984
1062,1062,날개는 없지만 ,백유연 글·그림,길벗어린이,2024,9788955827729,74800,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/34592/66/cover200/8955827725_1.jpg,https://data4library.kr/bookV?seq=6942319,983
1063,1062,불만이 있어요 ,요시타케 신스케 글·그림 ;김정화 옮김,봄나무,2016,9791156130796,77830,,833.6,문학 > 일본문학 > 소설,http://image.aladin.co.kr/product/7341/56/cover/k142434005_1.jpg,https://data4library.kr/bookV?seq=3109760,983
1064,1062,꽃에서 나온 코끼리 ,황K,책읽는곰,2016,9791158360337,77810,,813.7,문학 > 한국문학 > 소설,http://image.aladin.co.kr/product/9866/62/cover/k332535454_2.jpg,https://data4library.kr/bookV?seq=3400756,983
1065,1062,셰이커 :이희영 장편소설 ,지은이: 이희영,인플루엔셜,2024,9791168341906,43810,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/33899/16/cover200/k052930826_1.jpg,https://data4library.kr/bookV?seq=6873520,983
1066,1062,타키포오 코믹 어드벤처,원작: 캐릭온TV ;그림: 김규태,대원씨아이,2024,9791171249466,77810,4,810,문학 > 한국문학 > 한국문학,https://image.aladin.co.kr/product/33180/72/cover/k632937334_1.jpg,https://data4library.kr/bookV?seq=6814346,983
1067,1067,딩동 거미 ,신성희 글·그림,한림출판사,2017,9788970949970,77810,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/11803/51/cover/8970949976_1.jpg,https://data4library.kr/bookV?seq=3615347,982
1068,1068,밥스 패밀리 :어린이를 위한 미스터리 코믹 추리 동화,글: 이연지 ;그림: 이정화,겜툰,2021,9791168440104,77800,2,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/29037/52/cover/k462836832_1.jpg,https://data4library.kr/bookV?seq=6422007,980
1069,1068,(세상이 멸망하고) 소심한 사람들만 남았다 :김이환 장편소설 ,저자: 김이환,교보문고,2023,9791170610120,03810,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/31980/80/cover/k262834463_1.jpg,https://data4library.kr/bookV?seq=6722536,980
1070,1068,낭만 사랑니 :청예 장편소설 ,지은이: 청예,한겨레엔,2025,9791172132200,04810,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/35898/28/cover200/k592037088_1.jpg,https://data4library.kr/bookV?seq=7019855,980
1071,1068,베러티 ,콜린 후버 지음 ;민지현 옮김,미래지향,2022,9791185851204,03840,,843.6,문학 > 영미문학 > 소설,https://image.aladin.co.kr/product/29653/18/cover/k462838884_1.jpg,https://data4library.kr/bookV?seq=6484148,980
1072,1072,어두울 때에야 보이는 것들이 있습니다 :슈테판 츠바이크의 마지막 수업 ,슈테판 츠바이크 지음 ;배명자 옮김,다산북스,2024,9791130657462,03850,,854,문학 > 독일문학 > 수필,https://image.aladin.co.kr/product/34917/12/cover200/k332933253_2.jpg,https://data4library.kr/bookV?seq=6970755,979
1073,1072,덜컹 덜컹 개미 기차 ,글·그림: 오이 준코 ;옮김: 황진희,킨더랜드,2024,9791170820215,77830,,833.6,문학 > 일본문학 > 소설,https://image.aladin.co.kr/product/33204/80/cover/k402937952_1.jpg,https://data4library.kr/bookV?seq=6815889,979
1074,1074,나에게 주는 상 ,이숙현 글 ;안소민 그림,호랑이꿈,2024,9791198424747,77810,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/35256/28/cover200/k472934147_1.jpg,https://data4library.kr/bookV?seq=6978352,977
1075,1075,파닥파닥 해바라기 :보람 그림책 ,보람 글·그림,길벗어린이,2020,9788955825725,77810,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/24991/51/cover/8955825722_1.jpg,https://data4library.kr/bookV?seq=5745668,976
1076,1075,신기한 맛 도깨비 식당,"김용세,센개 그림",꿈터,2022,9791167391018,74810,6,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/32863/20/cover/k992936119_1.jpg,https://data4library.kr/bookV?seq=6791054,976
1077,1075,양면의 조개껍데기 :김초엽 소설집 ,지은이: 김초엽,인플루엔셜,2025,9791168343108,03810,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/37024/77/cover200/k482030732_1.jpg,https://data4library.kr/bookV?seq=7141109,976
1078,1078,설민석의 삼국지 대모험,원작: 나관중 ;만화: 스튜디오 담,Dankkum i(단꿈아이),2021,9791191496598,77820,8,823.5,문학 > 중국문학 > 소설,https://image.aladin.co.kr/product/29881/0/cover/k852838839_1.jpg,https://data4library.kr/bookV?seq=6534223,975
1079,1078,소원빵집 위시위시 베이커리,글: 안영은 ;최은선,한솔수북,2022,9791192686387,74810,2,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/31016/10/cover/k652831419_1.jpg,https://data4library.kr/bookV?seq=6635161,975
1080,1080,위풍당당 여우 꼬리,손원평 글 ;만물상 그림,창비,2021,9788936448608,73810,5,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/33688/11/cover/8936448609_1.jpg,https://data4library.kr/bookV?seq=6854275,973
1081,1081,급류 :정대건 장편소설 ,지은이: 정대건,민음사,2022,9788937473401,04810,40,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/30769/24/cover/8937473402_1.jpg,https://data4library.kr/bookV?seq=6614564,972
1082,1081,"잘했어, 쌍둥이 장갑! :유설화 그림책 ",유설화,책읽는곰,2019,9791158361327,77810,54,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/18388/24/cover/k502534057_1.jpg,https://data4library.kr/bookV?seq=5370691,972
1083,1081,수상한 한의원 :배명은 장편소설 ,지은이: 배명은,투유드림,2024,9791193190036,03810,,813.7,문학 > 한국문학 > 소설,https://shopping-phinf.pstatic.net/main_4488731/44887316633.20231226201300.jpg,https://data4library.kr/bookV?seq=6811924,972
1084,1084,11문자 살인사건 ,지은이: 히가시노 게이고 ;옮긴이: 민경욱,RHK(알에이치코리아),2018,9788925563770,03830,,833.6,문학 > 일본문학 > 소설,https://image.aladin.co.kr/product/15645/53/cover/8925563770_1.jpg,https://data4library.kr/bookV?seq=3835266,969
1085,1085,부지런한 사랑 :이슬아 에세이 ,지은이: 이슬아,문학동네,2020,9788954675352,03810,,818,문학 > 한국문학 > 르포르타주 및 기타,https://image.aladin.co.kr/product/25349/60/cover/8954675352_1.jpg,https://data4library.kr/bookV?seq=5779951,968
1086,1085,아무리 놀려도 괜찮은 책 ,박티팔 글 ;보람 그림,곰세마리,2024,9791193366103,77810,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/34969/21/cover200/k122934668_1.jpg,https://data4library.kr/bookV?seq=6960348,968
1087,1087,수박의 전설 :이지은 그림책 ,글·그림: 이지은,쿵프레스,2023,9791198361202,73810,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/32066/67/cover/k802834999_1.jpg,https://data4library.kr/bookV?seq=6733313,967
1088,1088,"(알쏭달쏭 캐치! 티니핑) 조심해, 뜨거! ",원작·그림: SAMG ;엮음: 아이휴먼 편집부,휴먼큐브,2023,9791165383411,77810,3,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/31636/64/cover/k492833975_1.jpg,https://data4library.kr/bookV?seq=6690532,966
1089,1089,그러라 그래 :양희은 에세이 ,지은이: 양희은,김영사,2021,9788934984979,03810,,818,문학 > 한국문학 > 르포르타주 및 기타,https://image.aladin.co.kr/product/26913/49/cover/893498497x_1.jpg,https://data4library.kr/bookV?seq=5959703,964
1090,1089,뼈뼈 사우루스,글·그림: 암모나이트 ;김정화 옮김,미래엔,2018,9791164130252,74830,4,833.6,문학 > 일본문학 > 소설,https://image.aladin.co.kr/product/18447/61/cover/k482534350_1.jpg,https://data4library.kr/bookV?seq=5373286,964
1091,1091,별의 커비 :디스커버리,다카세 미에 글 ;현승희 옮김,해피북스투유,2023,9791164798667,74830,1,833.6,문학 > 일본문학 > 소설,https://image.aladin.co.kr/product/30723/7/cover/k392830340_1.jpg,https://data4library.kr/bookV?seq=6610757,963
1092,1091,이상한 무인 편의점 ,서아람 글 ;안병현 그림,라곰스쿨,2024,9791189686987,77810,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/33600/46/cover/k982939696_1.jpg,https://data4library.kr/bookV?seq=6842825,963
1093,1093,기린의 날개 ,히가시노 게이고 지음 ;김난주 옮김,재인,2017,9788990982674,03830,,833.6,문학 > 일본문학 > 소설,http://image.aladin.co.kr/product/10147/75/cover/8990982677_1.jpg,https://data4library.kr/bookV?seq=3410926,962
1094,1093,살려 마땅한 사람들 ,피터 스완슨 지음 ;이동윤 옮김,푸른숲,2023,9791156754374,03840,,843.6,문학 > 영미문학 > 소설,https://image.aladin.co.kr/product/32692/27/cover/k142936563_1.jpg,https://data4library.kr/bookV?seq=6776189,962
1095,1093,아몬드 :손원평 장편소설 ,지은이: 손원평,다즐링,2023,9791198363510,03810,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/31893/32/cover/k212833749_2.jpg,https://data4library.kr/bookV?seq=6724633,962
1096,1096,아빠의 이상한 퇴근길 :김영진 그림책 ,지은이: 김영진,책읽는곰,2018,9791158361112,77810,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/16735/31/cover/k512534564_1.jpg,https://data4library.kr/bookV?seq=3901371,961
1097,1096,추리 천재 엉덩이 탐정과 카레 사건 ,트롤 글·그림 ;김정화 옮김,미래엔,2019,9791164130764,74830,,833.6,문학 > 일본문학 > 소설,https://image.aladin.co.kr/product/18955/61/cover/k932635484_1.jpg,https://data4library.kr/bookV?seq=5396544,961
1098,1096,장수탕 선녀님 :백희나 그림책 ,백희나,스토리보울,2024,9791198610621,77810,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/33743/46/cover/k002930862_1.jpg,https://data4library.kr/bookV?seq=6858240,961
1099,1099,심판 ,베르나르 베르베르 지음 ;전미연 옮김,열린책들,2020,9788932920405,03860,,862,문학 > 프랑스문학 > 희곡,https://image.aladin.co.kr/product/24919/70/cover/8932920400_1.jpg,https://data4library.kr/bookV?seq=5738734,960
1100,1099,당신에게 가고 있어 :김보영 장편소설 ,지은이: 김보영,파란미디어,2020,9788963717579,04810,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/23972/98/cover/8963717577_1.jpg,https://data4library.kr/bookV?seq=5665141,960
1101,1101,갑자기 악어 아빠 ,소연 글 ;이주희 그림,비룡소,2021,9788949162096,74800,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/27122/67/cover/8949162091_1.jpg,https://data4library.kr/bookV?seq=5973151,959
